[25, 0.8, 0.1, [1, 3]]
0;[3, 115];[3, 134];[3, 46];[101, 3040];[3, 52];[3, 52];[3, 16];[3, 96];[3, 62];[3, 48];[3, 231];[3, 129];[3, 46];[3, 212];[3, 104];[3, 23];[3, 103];[129, 3882];[3, 147];[3, 284];[3, 223];[3, 51];[3, 188];[3, 39];[3, 55];
455;[3365, 41219];[2772, 39279];[4830, 50711];[3394, 43160];[3614, 42411];[5162, 51901];[2663, 37386];[3617, 42547];[4313, 46225];[3938, 46688];[3658, 42325];[3749, 43921];[3723, 44407];[3157, 41254];[3673, 45091];[4480, 46877];[4173, 48045];[3576, 44005];[2584, 37206];[2453, 35200];[1934, 30853];[3598, 43185];[3180, 40555];[4535, 48662];[3965, 45271];
456;[3365, 41222];[2772, 39279];[4922, 51060];[3394, 43177];[3614, 42411];[5162, 51901];[2663, 37385];[3617, 42547];[4313, 46225];[3938, 46688];[3658, 42325];[3749, 43928];[3723, 44407];[3157, 41213];[3673, 45089];[4480, 46877];[4173, 48045];[3576, 44005];[2584, 37206];[2453, 35167];[1934, 30853];[3598, 43185];[3180, 40555];[4535, 48662];[3965, 45254];
457;[3365, 41222];[2772, 39279];[5032, 51740];[3394, 43180];[3614, 42408];[5162, 51901];[2663, 37385];[3617, 42534];[4313, 46225];[3938, 46706];[3658, 42325];[3749, 43928];[3723, 44409];[3157, 41216];[3673, 45089];[4480, 46874];[4173, 48045];[3576, 44006];[2584, 37204];[2453, 35167];[1934, 30853];[3598, 43177];[3180, 40557];[4535, 48662];[4111, 46034];
458;[3365, 41222];[2772, 39279];[5166, 52271];[3460, 43508];[3614, 42408];[5162, 51901];[2663, 37385];[3617, 42520];[4313, 46244];[3938, 46706];[3658, 42325];[3749, 43921];[3723, 44409];[3157, 41216];[3756, 45564];[4480, 46874];[4173, 48049];[3576, 43981];[2584, 37204];[2453, 35241];[1934, 30804];[3598, 43177];[3180, 40557];[4535, 48683];[4111, 46034];
459;[3365, 41225];[2772, 39297];[5166, 52279];[3460, 43508];[3614, 42408];[5162, 51901];[2663, 37309];[3617, 42519];[4313, 46244];[4071, 47525];[3658, 42312];[3749, 43921];[3798, 44705];[3157, 41221];[3809, 45801];[4480, 46869];[4173, 48102];[3576, 43986];[2584, 37204];[2453, 35241];[1934, 30804];[3598, 43177];[3180, 40559];[4535, 48683];[4111, 46034];
460;[3365, 41226];[2772, 39297];[5166, 52279];[3460, 43508];[3614, 42408];[5162, 51901];[2663, 37323];[3617, 42519];[4380, 46553];[4071, 47516];[3658, 42318];[3749, 43916];[3798, 44705];[3157, 41221];[3809, 45805];[4480, 46869];[4173, 48103];[3576, 43986];[2584, 37204];[2453, 35203];[1934, 30810];[3598, 43267];[3180, 40559];[4535, 48683];[4111, 46030];
461;[3365, 41226];[2772, 39287];[5166, 52282];[3527, 43938];[3614, 42408];[5162, 51901];[2663, 37323];[3617, 42519];[4380, 46553];[4071, 47513];[3658, 42316];[3749, 43916];[3798, 44705];[3157, 41215];[3896, 46157];[4480, 46873];[4173, 48117];[3576, 43986];[2584, 37159];[2453, 35203];[1934, 30810];[3598, 43271];[3180, 40550];[4535, 48681];[4111, 46029];
462;[3365, 41226];[2772, 39287];[5166, 52282];[3527, 43952];[3614, 42386];[5162, 51901];[2663, 37323];[3617, 42524];[4380, 46553];[4123, 47718];[3658, 42318];[3749, 43913];[3798, 44713];[3157, 41215];[3896, 46157];[4480, 46860];[4173, 48117];[3576, 43986];[2584, 37159];[2453, 35203];[1934, 30810];[3598, 43271];[3180, 40537];[4535, 48667];[4111, 46029];
463;[3365, 41226];[2772, 39290];[5166, 52290];[3527, 43952];[3614, 42386];[5162, 51901];[2663, 37311];[3617, 42524];[4380, 46553];[4123, 47718];[3658, 42321];[3749, 43913];[3798, 44760];[3157, 41216];[3896, 46080];[4480, 46800];[4173, 48117];[3637, 44358];[2700, 38042];[2453, 35347];[1934, 30800];[3598, 43271];[3180, 40537];[4535, 48667];[4111, 46029];
464;[3365, 41233];[2772, 39290];[5166, 52290];[3527, 43952];[3614, 42386];[5162, 51901];[2663, 37311];[3617, 42517];[4380, 46550];[4123, 47720];[3658, 42321];[3883, 44607];[3798, 44760];[3157, 41216];[3952, 46461];[4480, 46820];[4173, 48117];[3637, 44358];[2700, 37904];[2453, 35351];[1934, 30800];[3598, 43271];[3180, 40554];[4535, 48667];[4111, 46027];
465;[3365, 41233];[2772, 39290];[5166, 52290];[3527, 44006];[3614, 42386];[5162, 51901];[2663, 37305];[3617, 42517];[4380, 46550];[4123, 47720];[3658, 42321];[3883, 44613];[3798, 44760];[3157, 41209];[3952, 46461];[4480, 46820];[4173, 48117];[3637, 44358];[2700, 37904];[2453, 35354];[1934, 30797];[3598, 43271];[3294, 41360];[4535, 48661];[4111, 46027];
466;[3365, 41267];[2772, 39290];[5166, 52289];[3527, 44044];[3614, 42375];[5162, 51901];[2663, 37305];[3617, 42517];[4380, 46550];[4123, 47720];[3658, 42321];[3883, 44611];[3798, 44760];[3157, 41208];[3952, 46461];[4480, 46821];[4173, 48116];[3637, 44358];[2700, 37920];[2535, 35846];[1934, 30804];[3598, 43271];[3294, 41340];[4535, 48661];[4111, 45985];
467;[3365, 41267];[2772, 39290];[5166, 52279];[3527, 44044];[3614, 42375];[5162, 51901];[2663, 37305];[3617, 42517];[4380, 46550];[4123, 47747];[3658, 42303];[3883, 44611];[3798, 44727];[3157, 41208];[3952, 46461];[4480, 46874];[4173, 48116];[3637, 44282];[2700, 37923];[2535, 35846];[1934, 30774];[3675, 43805];[3294, 41228];[4657, 49320];[4238, 46614];
468;[3365, 41267];[2772, 39283];[5166, 52279];[3527, 44046];[3614, 42375];[5162, 51901];[2663, 37775];[3617, 42517];[4380, 46550];[4123, 47399];[3658, 42305];[3883, 44611];[3798, 44724];[3157, 41208];[4048, 47011];[4480, 46874];[4173, 48116];[3637, 44282];[2700, 37923];[2535, 35846];[1934, 30774];[3675, 43810];[3294, 41228];[4657, 49319];[4238, 46614];
469;[3365, 41274];[2772, 39283];[5166, 52279];[3527, 44046];[3614, 42375];[5162, 51875];[2663, 37775];[3617, 42517];[4380, 46550];[4123, 47402];[3658, 42305];[3883, 44611];[3798, 44724];[3279, 41937];[4048, 47011];[4480, 46874];[4173, 48157];[3637, 44263];[2700, 37923];[2535, 35818];[1934, 30757];[3675, 43804];[3294, 41228];[4657, 49317];[4238, 46614];
470;[3365, 41274];[2772, 39279];[5166, 52272];[3527, 44036];[3614, 42374];[5162, 51871];[2663, 37775];[3617, 42517];[4380, 46550];[4123, 47410];[3658, 42307];[3883, 44611];[3798, 44746];[3279, 41937];[4048, 47011];[4480, 46874];[4173, 48149];[3637, 44263];[2700, 37920];[2535, 35818];[1933, 30750];[3675, 43798];[3429, 42069];[4657, 49311];[4238, 46614];
471;[3365, 41274];[2772, 39257];[5166, 52225];[3527, 44032];[3614, 42374];[5162, 51859];[2715, 38138];[3617, 42517];[4380, 46552];[4123, 47380];[3658, 42307];[3883, 44608];[3798, 44746];[3279, 41939];[4048, 47075];[4480, 46874];[4173, 48149];[3637, 44263];[2763, 38287];[2535, 35818];[1933, 30742];[3675, 43800];[3429, 42069];[4657, 49322];[4238, 46614];
472;[3365, 41274];[2772, 39269];[5166, 52209];[3527, 44032];[3614, 42364];[5162, 51859];[2715, 38138];[3617, 42517];[4471, 46870];[4123, 47380];[3658, 42295];[3883, 44612];[3798, 44746];[3279, 41939];[4048, 47088];[4480, 46885];[4173, 48151];[3637, 44263];[2763, 38287];[2535, 35818];[1933, 30733];[3675, 43800];[3429, 42069];[4657, 49345];[4238, 46621];
473;[3365, 41274];[2772, 39269];[5166, 52209];[3527, 44042];[3687, 42712];[5162, 51859];[2715, 38138];[3617, 42517];[4471, 46870];[4123, 47380];[3658, 42295];[3883, 44617];[3798, 44705];[3279, 41939];[4048, 47126];[4480, 46885];[4173, 48157];[3637, 44263];[2832, 38675];[2535, 35817];[1933, 30733];[3783, 44387];[3429, 42073];[4657, 49340];[4238, 46621];
474;[3433, 41787];[2772, 39243];[5166, 52209];[3527, 44047];[3687, 42712];[5162, 51844];[2715, 38122];[3680, 43130];[4471, 46870];[4123, 47380];[3658, 42295];[3883, 44617];[3798, 44706];[3279, 41929];[4048, 47126];[4480, 46885];[4340, 48926];[3637, 44263];[2832, 38687];[2535, 35817];[1933, 30731];[3783, 44387];[3429, 41966];[4657, 49335];[4238, 46621];
475;[3433, 41787];[2820, 39578];[5166, 52207];[3527, 44047];[3687, 42712];[5162, 51834];[2715, 38122];[3680, 43130];[4471, 46870];[4123, 47380];[3658, 42295];[3883, 44611];[3798, 44706];[3279, 41929];[4048, 47138];[4480, 46883];[4340, 48926];[3637, 44262];[2832, 38687];[2535, 35847];[1933, 30665];[3783, 44387];[3484, 42280];[4657, 49335];[4238, 46615];
476;[3433, 41782];[2820, 39578];[5166, 52207];[3527, 44046];[3687, 42712];[5162, 51834];[2715, 38122];[3771, 44705];[4471, 46863];[4123, 47378];[3658, 42295];[3883, 44611];[3798, 44708];[3279, 41895];[4048, 47138];[4480, 46883];[4340, 48929];[3637, 44246];[2832, 38687];[2535, 35847];[1933, 30686];[3783, 44387];[3541, 42626];[4779, 48659];[4238, 46615];
477;[3433, 41785];[2820, 39575];[5166, 52207];[3527, 44076];[3687, 42666];[5162, 51834];[2715, 38122];[3771, 44678];[4471, 46863];[4194, 48133];[3658, 42381];[3883, 44611];[3798, 44708];[3279, 41895];[4048, 47138];[4480, 46883];[4340, 48929];[3637, 44246];[2832, 38690];[2535, 35869];[2023, 31604];[3783, 44387];[3541, 42626];[4779, 48659];[4238, 46615];
478;[3433, 41785];[2820, 39575];[5166, 52207];[3662, 45809];[3687, 42652];[5162, 51840];[2794, 38601];[3771, 44678];[4471, 46863];[4194, 48137];[3658, 42353];[3883, 44651];[3798, 44719];[3279, 41895];[4048, 47138];[4480, 46883];[4340, 48929];[3637, 44246];[2832, 38661];[2535, 35904];[2023, 31658];[3783, 44387];[3671, 43314];[4779, 48659];[4238, 46605];
479;[3433, 41785];[2820, 39575];[5166, 52207];[3662, 45841];[3687, 42625];[5162, 51829];[2794, 38601];[3771, 44676];[4471, 46873];[4194, 48137];[3658, 42363];[3883, 44651];[3798, 44719];[3279, 41894];[4190, 47863];[4480, 46883];[4340, 48927];[3637, 44246];[2832, 38661];[2535, 35911];[2023, 31629];[3783, 44389];[3671, 43314];[4779, 48656];[4238, 46605];
480;[3433, 41693];[2820, 39499];[5166, 52212];[3662, 45841];[3808, 43373];[5162, 51829];[2794, 38601];[3771, 44676];[4534, 47079];[4194, 48137];[3658, 42363];[3883, 44651];[3798, 44719];[3279, 41902];[4190, 47860];[4585, 47470];[4340, 48927];[3637, 44237];[2832, 38659];[2535, 35911];[2023, 31629];[3783, 44389];[3671, 43314];[4779, 48689];[4374, 47352];
481;[3433, 41706];[2820, 39499];[5166, 52212];[3662, 45841];[3808, 43373];[5219, 52179];[2794, 38601];[3771, 44676];[4534, 47079];[4194, 48137];[3658, 42368];[3883, 44651];[3798, 44719];[3279, 41904];[4190, 47861];[4585, 47470];[4340, 48927];[3637, 44224];[2887, 38982];[2535, 35909];[2023, 31627];[3783, 44389];[3671, 43316];[4779, 48689];[4374, 47349];
482;[3433, 41706];[2820, 39474];[5166, 52210];[3744, 46372];[3808, 43363];[5345, 52704];[2794, 38643];[3771, 44676];[4534, 47072];[4194, 48137];[3658, 42368];[3883, 44651];[3798, 44719];[3398, 42660];[4190, 47886];[4585, 47470];[4340, 48927];[3637, 44224];[2887, 38982];[2535, 35909];[2023, 31627];[3783, 44389];[3671, 43324];[4779, 48689];[4374, 47349];
483;[3433, 41706];[2935, 40398];[5166, 52205];[3744, 46372];[3808, 43363];[5345, 52704];[2794, 38640];[3771, 44856];[4534, 47072];[4194, 48137];[3658, 42375];[3883, 44651];[3798, 44719];[3398, 42660];[4190, 47886];[4585, 47470];[4340, 48927];[3637, 44224];[2887, 38975];[2535, 35890];[2023, 31628];[3783, 44369];[3671, 43324];[4779, 48689];[4374, 47349];
484;[3433, 41706];[3038, 41064];[5166, 52205];[3801, 46809];[3808, 43363];[5345, 52704];[2794, 38633];[3771, 44856];[4534, 47058];[4194, 48137];[3658, 42385];[3883, 44651];[3798, 44733];[3398, 42660];[4190, 47885];[4585, 47470];[4340, 48927];[3637, 44224];[2887, 38975];[2535, 35890];[2023, 31733];[3783, 44369];[3778, 43768];[4779, 48689];[4374, 47343];
485;[3433, 41706];[3038, 41064];[5166, 52205];[3801, 46775];[3808, 43363];[5345, 52704];[2794, 38603];[3771, 44911];[4534, 47058];[4194, 48137];[3658, 42386];[3883, 44651];[3798, 44733];[3398, 42660];[4190, 47888];[4585, 47482];[4340, 48927];[3775, 45054];[2887, 39004];[2535, 35890];[2023, 31743];[3783, 44365];[3778, 43752];[4779, 48689];[4374, 47343];
486;[3433, 41704];[3038, 41065];[5166, 52205];[3801, 46775];[3808, 43376];[5345, 52704];[2794, 38575];[3771, 44922];[4534, 47070];[4194, 48137];[3658, 42386];[3883, 44653];[3798, 44733];[3398, 42661];[4190, 47888];[4585, 47475];[4340, 48927];[3775, 45052];[2887, 39004];[2535, 35856];[2023, 31743];[3783, 44365];[3778, 43752];[4911, 49333];[4374, 47343];
487;[3433, 41704];[3132, 41720];[5221, 52584];[3907, 47293];[3808, 43376];[5345, 52704];[2794, 38575];[3771, 44922];[4534, 47070];[4249, 48370];[3658, 42379];[3883, 44668];[3798, 44733];[3398, 42661];[4190, 47893];[4585, 47475];[4340, 48891];[3775, 45052];[2887, 39004];[2535, 35855];[2023, 31752];[3783, 44365];[3778, 43747];[4911, 49330];[4460, 47705];
488;[3433, 41649];[3132, 41720];[5221, 52584];[3907, 47293];[3808, 43403];[5345, 52704];[2794, 38575];[3771, 44922];[4534, 47052];[4387, 48913];[3782, 43105];[3883, 44695];[3798, 44731];[3398, 42661];[4190, 47903];[4585, 47474];[4340, 48892];[3774, 45058];[2887, 39013];[2535, 35855];[2023, 31712];[3783, 44365];[3778, 43747];[4911, 49330];[4595, 48248];
489;[3433, 41648];[3132, 41729];[5221, 52584];[3907, 47293];[3808, 43403];[5345, 52704];[2794, 38575];[3771, 44922];[4534, 47052];[4387, 48915];[3782, 43105];[3883, 44695];[3798, 44731];[3398, 42675];[4190, 47902];[4700, 47965];[4340, 48889];[3774, 45068];[2887, 39043];[2535, 35855];[2023, 31743];[3783, 44365];[3778, 43747];[4911, 49328];[4595, 48240];
490;[3433, 41637];[3132, 41729];[5221, 52594];[3907, 47293];[3808, 43403];[5345, 52706];[2794, 38575];[3771, 44907];[4534, 47052];[4387, 48917];[3782, 43111];[3883, 44695];[3798, 44706];[3398, 42675];[4285, 48319];[4700, 47965];[4340, 48881];[3853, 46379];[2887, 39065];[2535, 35855];[2023, 31743];[3783, 44365];[3778, 43750];[4911, 49328];[4595, 48240];
491;[3433, 41637];[3132, 41795];[5221, 52594];[3907, 47294];[3808, 43403];[5345, 52706];[2794, 38542];[3771, 44907];[4534, 47044];[4387, 48913];[3782, 43111];[3883, 44695];[3798, 44720];[3398, 42675];[4285, 48256];[4700, 47965];[4340, 48852];[3853, 46386];[2887, 39065];[2535, 35855];[2023, 31743];[3783, 44360];[3778, 43750];[4911, 49328];[4595, 48240];
492;[3433, 41637];[3132, 41776];[5221, 52594];[3907, 47304];[3808, 43403];[5345, 52697];[2794, 38539];[3771, 44932];[4595, 47350];[4387, 48913];[3782, 43105];[3883, 44687];[3798, 44720];[3398, 42675];[4285, 48256];[4700, 47965];[4340, 48853];[3853, 46382];[2887, 39065];[2535, 35855];[2023, 31743];[3783, 44360];[3778, 43750];[4911, 49305];[4595, 48241];
493;[3433, 41637];[3132, 41776];[5221, 52594];[3907, 47304];[3808, 43411];[5430, 53021];[2794, 38542];[3835, 45119];[4718, 48048];[4387, 48913];[3782, 43145];[3883, 44704];[3798, 44720];[3398, 42675];[4285, 48256];[4700, 47965];[4340, 48853];[3853, 46382];[2887, 39065];[2635, 36631];[2161, 32925];[3783, 44360];[3778, 43741];[4911, 49305];[4595, 48241];
494;[3433, 41629];[3132, 41776];[5221, 52594];[3907, 47304];[3808, 43419];[5430, 53021];[2794, 38541];[3835, 45120];[4718, 48048];[4387, 48911];[3782, 43162];[3883, 44704];[3798, 44716];[3398, 42675];[4285, 48256];[4700, 47965];[4340, 48853];[3853, 46386];[2887, 39050];[2635, 36574];[2161, 32920];[3783, 44360];[3778, 43741];[4911, 49305];[4595, 48242];
495;[3433, 41629];[3132, 41776];[5221, 52594];[3907, 47307];[3808, 43419];[5430, 53021];[2794, 38541];[3835, 45116];[4718, 48047];[4387, 48911];[3782, 43180];[3883, 44704];[3798, 44687];[3398, 42654];[4285, 48256];[4700, 47965];[4340, 48853];[3994, 47039];[2887, 39050];[2635, 36574];[2161, 32924];[3783, 44360];[3778, 43719];[5036, 49755];[4595, 48246];
496;[3433, 41626];[3132, 41794];[5221, 52594];[4038, 47768];[3808, 43408];[5532, 53256];[2794, 38530];[3835, 45116];[4827, 48449];[4387, 48911];[3782, 43178];[3883, 44704];[3798, 44680];[3398, 42675];[4285, 48256];[4700, 47976];[4340, 48853];[3994, 47107];[2887, 39053];[2635, 36574];[2161, 32921];[3783, 44366];[3778, 43730];[5114, 50239];[4595, 48246];
497;[3433, 41626];[3132, 41794];[5221, 52601];[4038, 47768];[3808, 43408];[5532, 53256];[2856, 39004];[3835, 45116];[4827, 48449];[4387, 48906];[3853, 44067];[3883, 44711];[3798, 44680];[3398, 42675];[4285, 48264];[4700, 47981];[4340, 48853];[3994, 47110];[2887, 39053];[2635, 36577];[2161, 32921];[3783, 44000];[3778, 43754];[5114, 50234];[4595, 48242];
498;[3433, 41626];[3132, 41794];[5221, 52597];[4038, 47768];[3808, 43413];[5532, 53247];[2856, 39004];[3835, 45116];[4827, 48436];[4387, 48906];[3853, 44067];[3883, 44715];[3798, 44689];[3398, 42675];[4285, 48252];[4774, 48507];[4340, 48853];[3994, 47120];[2887, 39053];[2714, 37244];[2161, 32945];[3783, 44002];[3778, 43754];[5114, 50234];[4595, 48242];
499;[3433, 41626];[3132, 41794];[5221, 52597];[4129, 48201];[3808, 43445];[5532, 53244];[2856, 39004];[3835, 45167];[4827, 48436];[4387, 48904];[3853, 44067];[3883, 44697];[3798, 44687];[3398, 42675];[4285, 48265];[4774, 48507];[4340, 48854];[3994, 47120];[2887, 39055];[2714, 37244];[2161, 32901];[3933, 44591];[3778, 43752];[5114, 50234];[4595, 48242];
500;[3433, 41630];[3132, 41794];[5221, 52593];[4129, 48201];[3808, 43445];[5607, 53489];[2856, 39004];[3835, 45167];[4827, 48441];[4387, 48911];[3853, 44067];[3948, 45103];[3798, 44683];[3398, 42675];[4285, 48265];[4774, 48504];[4340, 48854];[3994, 47120];[2887, 39055];[2714, 37244];[2161, 32902];[3933, 44589];[3778, 43759];[5114, 50231];[4595, 48236];
501;[3433, 41636];[3132, 41799];[5221, 52579];[4129, 48201];[3808, 43458];[5607, 53489];[2921, 39514];[3835, 45152];[4827, 48441];[4387, 48911];[3853, 44067];[4013, 45412];[3798, 44674];[3398, 42675];[4285, 48268];[4774, 48503];[4340, 48854];[3994, 47106];[3014, 39757];[2714, 37244];[2161, 32902];[3933, 44589];[3778, 43762];[5114, 50231];[4595, 48236];
502;[3433, 41636];[3132, 41799];[5221, 52579];[4129, 48201];[3808, 43436];[5607, 53489];[2921, 39514];[3835, 45152];[4827, 48441];[4387, 48938];[3853, 44064];[4124, 46048];[3798, 44674];[3398, 42675];[4285, 48250];[4774, 48508];[4340, 48875];[3994, 47106];[3014, 39749];[2714, 37244];[2161, 32902];[3933, 44589];[3778, 43762];[5114, 50209];[4719, 48747];
503;[3433, 41636];[3132, 41799];[5221, 52579];[4129, 48201];[3808, 43436];[5607, 53491];[2921, 39505];[3835, 45146];[4827, 48441];[4387, 48938];[3853, 44064];[4124, 46048];[3798, 44656];[3398, 42677];[4285, 48250];[4774, 48508];[4340, 48875];[3994, 47105];[3014, 39767];[2714, 37257];[2161, 32902];[3986, 44916];[3778, 43762];[5114, 50209];[4719, 48740];
504;[3433, 41636];[3132, 41799];[5221, 52579];[4129, 48189];[3808, 43447];[5607, 53502];[2921, 39505];[3974, 46535];[4827, 48441];[4387, 48938];[3853, 44064];[4124, 46031];[3798, 44661];[3398, 42677];[4285, 48251];[4774, 48508];[4340, 48875];[3994, 47105];[3014, 39767];[2714, 37242];[2161, 32929];[3986, 44918];[3778, 43762];[5114, 50209];[4719, 48740];
505;[3433, 41638];[3254, 42575];[5221, 52573];[4129, 48187];[3902, 43800];[5693, 53821];[2921, 39505];[3974, 46535];[4827, 48441];[4387, 48938];[3853, 44063];[4124, 46033];[3798, 44661];[3398, 42677];[4285, 48251];[4870, 49085];[4340, 48875];[3994, 47106];[3014, 39765];[2714, 37242];[2161, 32929];[3986, 44919];[3778, 43762];[5114, 50209];[4719, 48743];
506;[3433, 41638];[3254, 42575];[5221, 52573];[4129, 48190];[3902, 43800];[5693, 53821];[3062, 40570];[3974, 46535];[4827, 48446];[4387, 48938];[3853, 44058];[4124, 46033];[3798, 44661];[3398, 42696];[4285, 48302];[4870, 49085];[4340, 48875];[4119, 47655];[3014, 39765];[2714, 37242];[2161, 32886];[3986, 44931];[3778, 43762];[5114, 50201];[4719, 48743];
507;[3433, 41631];[3254, 42576];[5221, 52579];[4129, 48190];[3902, 43800];[5693, 53821];[3062, 40570];[3974, 46535];[4827, 48421];[4466, 49308];[3853, 44058];[4124, 46020];[3798, 44672];[3398, 42696];[4285, 48302];[4870, 49085];[4340, 48912];[4119, 47655];[3156, 40850];[2714, 37226];[2161, 32889];[3986, 44925];[3778, 43762];[5114, 50201];[4719, 48743];
508;[3433, 41631];[3254, 42576];[5221, 52575];[4129, 48177];[3902, 43800];[5693, 53821];[3062, 40570];[3974, 46535];[4921, 48730];[4466, 49308];[3853, 44063];[4124, 46027];[3798, 44691];[3398, 42695];[4285, 48280];[4870, 49085];[4340, 48900];[4119, 47654];[3156, 40850];[2714, 37226];[2161, 32913];[3986, 44920];[3778, 43772];[5114, 50201];[4719, 48737];
509;[3433, 41639];[3254, 42571];[5221, 52575];[4129, 48173];[3902, 43799];[5693, 53823];[3062, 40570];[3974, 46527];[4921, 48726];[4466, 49305];[3853, 44063];[4124, 46027];[3798, 44691];[3398, 42681];[4285, 48280];[4870, 49085];[4340, 48900];[4119, 47654];[3156, 40828];[2714, 37225];[2161, 32913];[3986, 44920];[3778, 43772];[5114, 50201];[4719, 48744];
510;[3433, 41639];[3254, 42571];[5221, 52575];[4129, 48173];[3902, 43799];[5693, 53823];[3062, 40570];[3974, 46535];[4921, 48725];[4466, 49305];[3853, 44063];[4124, 46043];[3798, 44699];[3398, 42681];[4392, 48685];[4870, 49094];[4340, 48900];[4251, 48237];[3156, 40828];[2714, 37225];[2161, 32908];[3986, 44920];[3778, 43772];[5114, 50206];[4848, 49327];
511;[3433, 41639];[3254, 42571];[5221, 52575];[4129, 48173];[3902, 43799];[5693, 53815];[3062, 40551];[3974, 46535];[4921, 48725];[4466, 49305];[3853, 44063];[4191, 46395];[3798, 44699];[3398, 42681];[4392, 48685];[4870, 49094];[4340, 48904];[4251, 48236];[3156, 40828];[2714, 37214];[2161, 32908];[4073, 45370];[3778, 43797];[5114, 50252];[4848, 49326];
512;[3433, 41639];[3254, 42565];[5221, 52575];[4129, 48173];[3902, 43777];[5693, 53814];[3062, 40551];[3974, 46530];[4921, 48725];[4466, 49313];[3853, 44101];[4191, 46395];[3798, 44708];[3398, 42681];[4392, 48685];[4870, 49094];[4461, 49479];[4251, 48236];[3156, 40828];[2856, 38146];[2161, 32886];[4073, 45370];[3778, 43791];[5114, 50256];[4848, 49326];
513;[3433, 41639];[3254, 42565];[5221, 52575];[4129, 48178];[3902, 43776];[5693, 53814];[3062, 40551];[3974, 46530];[4921, 48695];[4466, 49313];[3853, 44102];[4191, 46395];[3798, 44708];[3494, 43257];[4392, 48685];[4870, 49093];[4571, 49901];[4251, 48236];[3156, 40828];[2856, 38146];[2161, 32896];[4073, 45368];[3778, 43791];[5114, 50256];[4848, 49326];
514;[3433, 41639];[3254, 42565];[5221, 52575];[4129, 48178];[3966, 44061];[5693, 53814];[3062, 40551];[3974, 46530];[5011, 49046];[4466, 49313];[3853, 44111];[4191, 46396];[3798, 44708];[3494, 43257];[4392, 48685];[4870, 49092];[4571, 49899];[4251, 48236];[3156, 40828];[2856, 38151];[2161, 32841];[4186, 45917];[3778, 43791];[5114, 50255];[4848, 49332];
515;[3433, 41639];[3254, 42565];[5221, 52569];[4129, 48178];[3966, 44061];[5693, 53812];[3062, 40551];[3974, 46535];[5011, 49046];[4466, 49313];[3853, 44105];[4191, 46396];[3798, 44708];[3494, 43278];[4392, 48685];[4870, 49092];[4571, 49892];[4251, 48238];[3156, 40827];[2856, 38151];[2298, 33718];[4186, 45917];[3778, 43791];[5114, 50255];[4848, 49328];
516;[3433, 41600];[3254, 42567];[5221, 52561];[4129, 48178];[3966, 44066];[5693, 53837];[3062, 40551];[3974, 46535];[5011, 49075];[4466, 49313];[3853, 44105];[4191, 46396];[3798, 44702];[3494, 43278];[4392, 48685];[4870, 49092];[4571, 49892];[4251, 48238];[3156, 40852];[2856, 38152];[2298, 33718];[4186, 45915];[3778, 43791];[5114, 50255];[4848, 49328];
517;[3433, 41598];[3254, 42567];[5221, 52561];[4129, 48187];[3966, 44066];[5693, 53841];[3147, 41040];[3974, 46535];[5011, 49075];[4466, 49322];[3853, 44105];[4191, 46396];[3798, 44702];[3494, 43291];[4392, 48685];[4870, 49092];[4571, 49892];[4251, 48239];[3204, 41321];[2856, 38152];[2298, 33718];[4186, 45915];[3884, 44356];[5114, 50244];[4848, 49327];
518;[3433, 41597];[3254, 42567];[5221, 52561];[4226, 48593];[3966, 44073];[5693, 53841];[3147, 41040];[3974, 46535];[5011, 48992];[4466, 49322];[3853, 44105];[4191, 46396];[3798, 44813];[3494, 43286];[4392, 48685];[4870, 49102];[4571, 49891];[4251, 48239];[3204, 41307];[2856, 38152];[2298, 33718];[4186, 45915];[3884, 44350];[5114, 50249];[4848, 49327];
519;[3433, 41597];[3254, 42574];[5221, 52561];[4226, 48593];[3966, 44061];[5693, 53846];[3147, 41040];[4077, 47032];[5097, 49341];[4578, 50046];[3853, 44101];[4191, 46396];[3798, 44813];[3494, 43286];[4392, 48685];[4870, 49066];[4571, 49891];[4251, 48235];[3204, 41307];[2856, 38151];[2298, 33718];[4186, 45913];[3884, 44350];[5114, 50249];[4848, 49351];
520;[3433, 41597];[3254, 42558];[5221, 52581];[4226, 48593];[3966, 44061];[5770, 54053];[3147, 41040];[4077, 47032];[5097, 49341];[4578, 50033];[3853, 44101];[4191, 46396];[3798, 44834];[3494, 43277];[4392, 48683];[4870, 49066];[4571, 49879];[4251, 48232];[3204, 41307];[2856, 38151];[2298, 33718];[4186, 45913];[3884, 44348];[5114, 50249];[4848, 49351];
521;[3433, 41597];[3254, 42583];[5221, 52581];[4226, 48593];[3966, 44062];[5859, 54342];[3147, 41040];[4077, 47032];[5097, 49309];[4578, 50033];[3853, 44101];[4191, 46396];[3798, 44832];[3494, 43274];[4392, 48709];[4870, 49066];[4571, 49879];[4251, 48232];[3204, 41307];[2856, 38151];[2298, 33710];[4186, 45912];[3884, 44349];[5114, 50249];[4848, 49317];
522;[3569, 42452];[3254, 42583];[5221, 52581];[4226, 48594];[3966, 44062];[5859, 54334];[3147, 41037];[4077, 47025];[5097, 49309];[4578, 50033];[3853, 44101];[4191, 46396];[3849, 45131];[3494, 43274];[4392, 48709];[4870, 49055];[4571, 49879];[4251, 48232];[3302, 41890];[2856, 38151];[2298, 33708];[4186, 45912];[3884, 44363];[5114, 50257];[4848, 49343];
